20;11;27;22;14;00;0083951757;SE1-PM3;000;044;000;000;000;003;000;000;000;035;175;000;000;085;185;000;000;099;083;000;000;000;000;000;
20;11;27;22;13;00;0083951757;SE1-PM3;000;047;000;000;000;003;000;000;000;034;175;000;000;085;185;000;000;099;083;000;000;000;000;000;
20;11;27;22;12;00;0083951757;SE1-PM3;000;044;000;000;000;000;000;000;000;033;175;000;000;085;185;000;000;099;083;000;000;000;000;000;
20;11;27;22;11;00;0083951757;SE1-PM3;000;047;000;000;000;000;000;000;000;033;175;000;000;085;185;000;000;099;083;000;000;000;000;000;
20;11;27;22;10;00;0083951757;SE1-PM3;000;047;000;000;000;003;000;000;000;032;175;000;000;085;185;000;000;098;083;000;000;000;000;000;
20;11;27;22;09;00;0083951757;SE1-PM3;000;041;000;000;000;003;000;000;000;031;175;000;000;085;185;000;000;098;083;000;000;000;000;000;
20;11;27;22;08;00;0083951757;SE1-PM3;000;044;000;000;000;011;000;000;000;030;175;000;000;085;185;000;000;098;083;000;000;000;000;000;
20;11;27;22;07;00;0083951757;SE1-PM3;000;044;000;000;000;011;000;000;000;030;175;000;000;085;185;000;000;098;083;000;000;000;000;000;
20;11;27;22;06;00;0083951757;SE1-PM3;000;049;000;000;000;011;000;000;000;029;175;000;000;085;185;000;000;098;083;000;000;000;000;000;
20;11;27;22;05;00;0083951757;SE1-PM3;000;047;000;000;000;014;000;000;000;028;175;000;000;085;185;000;000;098;083;000;000;000;000;000;
20;11;27;22;04;00;0083951757;SE1-PM3;000;049;000;000;000;016;000;000;000;027;175;000;000;085;185;000;000;097;083;000;000;000;000;000;
20;11;27;22;03;00;0083951757;SE1-PM3;000;049;000;000;000;019;000;000;000;026;175;000;000;085;185;000;000;097;083;000;000;000;000;000;
20;11;27;22;02;00;0083951757;SE1-PM3;000;019;000;000;000;011;000;000;000;026;175;000;000;085;185;000;000;097;083;000;000;000;000;000;
20;11;27;22;01;00;0083951757;SE1-PM3;000;019;000;000;000;016;000;000;000;025;175;000;000;085;185;000;000;097;083;000;000;000;000;000;
20;11;27;22;00;01;0083951757;SE1-PM3;000;019;000;000;000;014;000;000;000;025;175;000;000;085;185;000;000;096;083;000;000;000;000;000;
20;11;27;21;59;00;0083951757;SE1-PM3;000;019;000;000;000;014;000;000;000;025;175;000;000;085;185;000;000;096;083;000;000;000;000;000;
20;11;27;21;58;00;0083951757;SE1-PM3;000;019;000;000;000;016;000;000;000;024;175;000;000;085;185;000;000;096;083;000;000;000;000;000;
20;11;27;21;57;00;0083951757;SE1-PM3;000;019;000;000;000;014;000;000;000;024;175;000;000;085;185;000;000;096;083;000;000;000;000;000;
20;11;27;21;56;00;0083951757;SE1-PM3;000;016;000;000;000;011;000;000;000;024;175;000;000;085;185;000;000;095;083;000;000;000;000;000;
20;11;27;21;55;00;0083951757;SE1-PM3;000;016;000;000;000;011;000;000;000;024;175;000;000;085;185;000;000;095;083;000;000;000;000;000;
